Year,community ,news_article_text,Positive Representation (%),Neutral Representation (%),Negative Representation (%),Media Platform,Label
2023,european,1557,43.49,39.35,17.16,fox news,european_fox news_
2023,asian,3980,54.94,24.08,20.98,abc news,asian_abc news_
2023,european,504,28.27,41.53,30.2,fox news,european_fox news_
2023,middle eastern,3281,18.52,21.15,60.33,al jazeera,middle eastern_al jazeera_
2023,indigenous,2991,22.95,31.62,45.43,hindu,indigenous_the hindu_
2023,asian,798,33.12,42.08,24.8,guardian,asian_the guardian_
2023,asian,3510,51.52,32.32,16.15,nbc news,asian_nbc news_
2023,european,4861,58.12,28.6,13.28,times,european_the times_
2023,asian,575,14.36,25.97,59.67,abc news,asian_abc news_
2023,indigenous,3183,18.75,39.48,41.77,washington post,indigenous_washington post_
2023,european,4806,17.65,39.27,43.07,le monde,european_le monde_
2023,middle eastern,3805,33.4,21.14,45.46,times,middle eastern_the times_
2023,middle eastern,961,14.39,28.76,56.85,associated press,middle eastern_associated press_
2023,middle eastern,4787,10.92,45.86,43.23,al jazeera,middle eastern_al jazeera_
2023,indigenous,1882,12.44,36.03,51.53,reuters,indigenous_reuters_
2023,middle eastern,3207,26.19,25.26,48.55,ny times,middle eastern_ny times_
2023,indigenous,1864,55.63,47.83,-3.46,cbs news,indigenous_cbs news_
2023,middle eastern,4132,43.25,23.72,33.04,guardian,middle eastern_the guardian_
2023,middle eastern,3773,30.8,21.18,48.02,cbs news,middle eastern_cbs news_
2023,middle eastern,4919,48.06,41.06,10.88,associated press,middle eastern_associated press_
2023,asian,3403,15.2,41.38,43.43,cnn,asian_cnn_
2023,african,2414,52.79,27.89,19.32,guardian,african_the guardian_
2023,asian,2123,25.31,32.36,42.33,times,asian_the times_
2023,african,3288,41.24,30.71,28.06,hindu,african_the hindu_
2023,asian,1036,57.95,26.74,15.31,le monde,asian_le monde_
2023,asian,3592,44.69,23.5,31.8,bloomberg,asian_bloomberg_
2023,african,1976,57.53,33.25,9.22,bloomberg,african_bloomberg_
2023,asian,1740,11.02,30.95,58.03,associated press,asian_associated press_
2023,middle eastern,1696,28.74,25.76,45.51,cbs news,middle eastern_cbs news_
2023,middle eastern,3474,15.47,22.98,61.55,abc news,middle eastern_abc news_
2023,hispanic,4855,31.32,37.35,31.34,bloomberg,hispanic_bloomberg_
2023,european,3678,42.92,42.1,14.97,deutsche welle,european_deutsche welle_
2023,european,2223,50.51,30.82,18.67,le monde,european_le monde_
2023,indigenous,4898,27.94,27.95,44.11,bbc,indigenous_bbc_
2023,european,3637,49.93,43.29,6.78,cnn,european_cnn_
2023,middle eastern,1558,18.91,29.23,51.86,times,middle eastern_the times_
2023,asian,1255,32.97,25.28,41.75,abc news,asian_abc news_
2023,asian,1465,50.88,26.66,22.46,deutsche welle,asian_deutsche welle_
2023,middle eastern,3500,48.5,35.53,15.97,abc news,middle eastern_abc news_
2023,indigenous,912,36.95,30.6,32.45,bbc,indigenous_bbc_
2023,hispanic,549,11.24,34.6,54.17,times,hispanic_the times_
2023,middle eastern,3070,20.29,43.55,36.17,abc news,middle eastern_abc news_
2023,european,3786,52.51,47.72,-0.23,cnn,european_cnn_
2023,european,596,26.16,35.2,38.63,fox news,european_fox news_
2023,asian,1633,50.3,46.43,3.27,associated press,asian_associated press_
2023,indigenous,3637,19.91,44.14,35.95,times,indigenous_the times_
2023,middle eastern,2447,30.65,44,25.35,hindu,middle eastern_the hindu_
2023,indigenous,3171,34.83,21.95,43.22,le monde,indigenous_le monde_
2023,asian,4075,55.57,49.15,-4.73,washington post,asian_washington post_
2023,indigenous,2817,43.46,31.7,24.84,al jazeera,indigenous_al jazeera_
2023,indigenous,3334,39.55,20.67,39.78,guardian,indigenous_the guardian_
2024,hispanic,2318,37.64,30.61,31.74,hindu,hispanic_the hindu_
2024,asian,1401,49.75,32.17,18.08,cbs news,asian_cbs news_
2024,asian,2518,23.1,41.93,34.98,washington post,asian_washington post_
2024,european,2674,45.35,34.09,20.56,times,european_the times_
2024,hispanic,4893,37.92,46.44,15.64,deutsche welle,hispanic_deutsche welle_
2024,african,2399,43.96,39.64,16.4,reuters,african_reuters_
2024,indigenous,2447,47.08,38.74,14.17,cnn,indigenous_cnn_
2024,hispanic,1384,36.49,25.17,38.34,al jazeera,hispanic_al jazeera_
2024,middle eastern,3617,11.36,31.32,57.32,bbc,middle eastern_bbc_
2024,hispanic,1678,10.93,39.92,49.14,bbc,hispanic_bbc_
2024,asian,3607,34.98,33.05,31.97,ny times,asian_ny times_
2024,hispanic,2265,27.62,40.51,31.87,le monde,hispanic_le monde_
2024,african,3415,25.31,40.76,33.93,times,african_the times_
2024,indigenous,1514,38.47,45.05,16.48,times,indigenous_the times_
2024,middle eastern,4500,39.67,35.9,24.43,guardian,middle eastern_the guardian_
2024,african,2318,43.62,31.81,24.57,bloomberg,african_bloomberg_
2024,indigenous,2843,49.66,28.97,21.37,cbs news,indigenous_cbs news_
2024,african,1782,47.02,47.9,5.08,bloomberg,african_bloomberg_
2024,african,2276,55.61,39.15,5.24,reuters,african_reuters_
2024,asian,2720,24.51,35.61,39.88,bbc,asian_bbc_
2024,middle eastern,3232,12.63,41.6,45.76,hindu,middle eastern_the hindu_
2024,european,3559,42.26,30.21,27.53,al jazeera,european_al jazeera_
2024,hispanic,861,26.9,37.95,35.15,fox news,hispanic_fox news_
2024,indigenous,3433,20.48,27.63,51.89,abc news,indigenous_abc news_
2024,european,2208,59.38,45.75,-5.13,fox news,european_fox news_
2024,hispanic,568,16.88,43,40.13,times,hispanic_the times_
2024,indigenous,1261,43.23,49.5,7.26,cnn,indigenous_cnn_
2024,african,1583,57.96,38.36,3.67,guardian,african_the guardian_
2024,middle eastern,848,39.27,36.22,24.51,le monde,middle eastern_le monde_
2024,indigenous,1043,45.59,45.64,8.77,fox news,indigenous_fox news_
2024,hispanic,1889,20.36,38.53,41.11,washington post,hispanic_washington post_
2024,hispanic,769,43.41,46.06,10.53,hindu,hispanic_the hindu_
2024,asian,2694,56.13,26.67,17.2,times,asian_the times_
2024,indigenous,4589,58.82,49.11,-7.93,hindu,indigenous_the hindu_
2024,hispanic,2876,13.52,46.74,39.74,times,hispanic_the times_
2024,indigenous,677,14.01,44.88,41.11,hindu,indigenous_the hindu_
2024,european,3960,40.71,20.75,38.54,nbc news,european_nbc news_
2024,asian,1791,53.78,25.24,20.97,al jazeera,asian_al jazeera_
2024,african,4854,13.88,44.38,41.74,le monde,african_le monde_
2024,hispanic,3107,47.82,34.57,17.6,ny times,hispanic_ny times_
2024,asian,2675,15.99,20.18,63.83,times,asian_the times_
2024,african,3240,18.47,34.88,46.66,bloomberg,african_bloomberg_
2024,hispanic,4564,17.08,25.86,57.06,washington post,hispanic_washington post_
2024,hispanic,3607,24.78,49.95,25.27,reuters,hispanic_reuters_
2024,asian,3322,38.63,44.61,16.76,reuters,asian_reuters_
2024,indigenous,4242,24.69,22.49,52.82,reuters,indigenous_reuters_
2024,asian,3073,42.69,29.54,27.78,bloomberg,asian_bloomberg_
2024,asian,2810,59.79,42.29,-2.08,deutsche welle,asian_deutsche welle_
2024,asian,4989,53.12,49.24,-2.36,deutsche welle,asian_deutsche welle_
2024,hispanic,3064,46.81,46.55,6.64,associated press,hispanic_associated press_
2024,african,3702,59.44,45.74,-5.18,washington post,african_washington post_
2024,european,1693,33.44,22.52,44.05,times,european_the times_
2024,european,746,28.6,24.65,46.75,bloomberg,european_bloomberg_
2024,european,4661,39.91,39.9,20.19,le monde,european_le monde_
2024,european,2379,28.92,38.79,32.29,bbc,european_bbc_
2024,middle eastern,1436,36.67,39.24,24.09,cbs news,middle eastern_cbs news_
2024,indigenous,3119,38.3,36.35,25.35,fox news,indigenous_fox news_
2024,indigenous,1386,41.08,20.83,38.09,ny times,indigenous_ny times_
2024,middle eastern,2246,33.44,45.9,20.65,times,middle eastern_the times_
2024,indigenous,3011,12.84,27.77,59.39,hindu,indigenous_the hindu_
2024,asian,2141,16.23,33.76,50.02,hindu,asian_the hindu_
2024,indigenous,2437,43.83,21.03,35.14,ny times,indigenous_ny times_
2024,hispanic,4064,24.11,44.17,31.72,nbc news,hispanic_nbc news_
2024,african,4593,37.02,42.56,20.41,le monde,african_le monde_
2024,asian,1883,46.86,42.91,10.23,bloomberg,asian_bloomberg_
2024,european,3391,19.37,39.03,41.6,cnn,european_cnn_
2024,european,4522,41.51,32.44,26.05,guardian,european_the guardian_
2024,hispanic,3017,34.8,26.58,38.62,hindu,hispanic_the hindu_
2024,african,2723,48.95,39.25,11.8,nbc news,african_nbc news_
2024,hispanic,707,25.39,47.25,27.36,guardian,hispanic_the guardian_
2024,hispanic,3741,13.64,48.46,37.89,times,hispanic_the times_
2024,indigenous,1934,47.26,25.81,26.93,associated press,indigenous_associated press_
2024,european,854,40.64,38.19,21.17,cbs news,european_cbs news_
2024,african,1236,57.44,42.27,0.28,associated press,african_associated press_
2024,european,2857,38.45,47.02,14.52,le monde,european_le monde_
2024,hispanic,1807,50.77,26.59,22.63,hindu,hispanic_the hindu_
2024,hispanic,1915,14.05,32.53,53.42,nbc news,hispanic_nbc news_
2024,european,2593,11.09,45.84,43.07,fox news,european_fox news_
2024,african,3159,25.89,24.38,49.73,times,african_the times_
2024,hispanic,1692,13.75,34.45,51.8,al jazeera,hispanic_al jazeera_
2024,hispanic,4381,43.77,32.8,23.42,cbs news,hispanic_cbs news_
2024,middle eastern,4566,58.54,44.85,-3.39,le monde,middle eastern_le monde_
2024,hispanic,4312,20.9,40.9,38.2,al jazeera,hispanic_al jazeera_
2024,asian,2405,50.7,29.79,19.51,bloomberg,asian_bloomberg_
2024,indigenous,2517,26.21,34.63,39.16,times,indigenous_the times_
2024,african,3475,14.53,45.69,39.78,al jazeera,african_al jazeera_
2024,middle eastern,1567,57.4,30.98,11.61,ny times,middle eastern_ny times_
2024,european,4425,29.87,29.61,40.52,reuters,european_reuters_
2024,hispanic,1257,26.61,34.03,39.35,deutsche welle,hispanic_deutsche welle_
2024,middle eastern,1720,14.74,22.39,62.88,fox news,middle eastern_fox news_
2024,hispanic,751,46.18,34.56,19.26,fox news,hispanic_fox news_
2024,asian,4931,35.64,21.08,43.27,bbc,asian_bbc_
2024,hispanic,3549,55.09,26.59,18.32,bbc,hispanic_bbc_
2024,hispanic,2027,41.76,22.53,35.71,nbc news,hispanic_nbc news_
2024,indigenous,1860,48.71,34.92,16.37,bbc,indigenous_bbc_
2024,hispanic,3489,20.83,22.56,56.61,guardian,hispanic_the guardian_
2024,asian,4376,28.19,22.77,49.05,abc news,asian_abc news_
2024,asian,1381,29.79,35.23,34.99,abc news,asian_abc news_
2024,indigenous,3855,22.35,38.19,39.47,le monde,indigenous_le monde_
2024,hispanic,3991,19.18,28.92,51.9,times,hispanic_the times_
2024,hispanic,3553,50.31,30.9,18.8,al jazeera,hispanic_al jazeera_
2024,asian,1973,27.12,26.79,46.09,bloomberg,asian_bloomberg_
2024,middle eastern,2859,56.08,46.46,-2.54,guardian,middle eastern_the guardian_
2024,european,585,11.76,42.13,46.11,bloomberg,european_bloomberg_
2024,european,1252,37.57,38.32,24.11,le monde,european_le monde_
2024,indigenous,4086,59.94,45.97,-5.91,cbs news,indigenous_cbs news_
2024,indigenous,4681,14.59,29.59,55.82,reuters,indigenous_reuters_
2024,hispanic,3787,30.6,31.31,38.08,al jazeera,hispanic_al jazeera_
2024,indigenous,1849,55.38,22.89,21.73,bloomberg,indigenous_bloomberg_
2024,european,1968,59.1,29.2,11.7,cbs news,european_cbs news_
2024,middle eastern,4596,50.8,50,-0.8,guardian,middle eastern_the guardian_
2024,african,1451,56.47,21.77,21.76,nbc news,african_nbc news_
2024,european,2736,15,49.72,35.28,guardian,european_the guardian_
2024,indigenous,3725,33.95,31.96,34.09,nbc news,indigenous_nbc news_
2024,hispanic,1030,18.88,33.57,47.55,cbs news,hispanic_cbs news_
2024,african,4668,14.4,48.05,37.55,reuters,african_reuters_
2024,hispanic,4091,40.9,36.02,23.08,associated press,hispanic_associated press_
2024,european,596,34.13,33.01,32.86,bloomberg,european_bloomberg_
2024,middle eastern,1906,27.27,37.44,35.29,al jazeera,middle eastern_al jazeera_
2024,hispanic,4695,41.1,42.09,16.81,ny times,hispanic_ny times_
